can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,price_change_percent,price_change_hourly_rate,price_change_projections,price_change_locked_until,price_change_calibrating,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,known_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,scout_risks,scout_news_link,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90
True,False,0.0,0.0,101188,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Lucas,0.0,30,False,Has joined Paris Saint-Germain permanently,2026-08-10T14:03:30.089007Z,45,101188.jpg,0.0,False,Digne,0.0,False,,u,2,7,0,0,0,8534,123,0.0,0.0,Digne,,73.0,2022-01-13,1993-07-20,False,p101188,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,481,186,475,185,425,174,486,186,0.0,0.0,0.0,0.0,0.0,0.0,435,87,495,186,495,186,498,176,0.0,0.0,0.0
True,True,100.0,100.0,199796,0,0,-1,1,-15.6,-121,"[{'offset': 0, 'projected_percent': '-17.5', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-21.0', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-24.5', 'likelihood': -2}]",,False,0,2,1.2,1.2,-1,Matty,1.2,32,False,,2026-09-09T14:30:08.192142Z,44,199796.jpg,1.5,False,Cash,4.9,False,,a,2,7,6,94281,1630,409960,15971,0.3,1.4,Cash,,172.0,2020-09-03,1997-08-07,False,p199796,296,0,0,1,7,0,0,0,2,0,0,0,16,36.4,22.3,13.0,7.2,11,2,6,17,3,0.15,0.04,0.19,5.95,1.0,,,,,,[],,232,93,212,70,230,76,246,94,0.05,0.0,0.01,0.06,1.81,2.13,559,141,257,93,270,96,76,30,0.91,0.3,5.17
True,True,,,149484,0,0,0,0,0.6,4,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.7', 'likelihood': 1}]",,False,0,2,2.0,2.0,3,Tyrone,2.0,33,False,,,45,149484.jpg,2.5,False,Mings,0.4,False,,a,2,7,10,15709,989,16811,787,0.4,2.2,Mings,,241.0,2019-07-08,1993-03-13,False,p149484,261,0,0,1,4,0,0,0,1,0,0,0,43,59.8,5.6,17.0,8.2,20,7,4,24,2,0.20,0.02,0.22,4.43,,,,,,,[],,166,71,297,107,207,63,232,85,0.07,0.0,0.01,0.08,1.53,1.38,440,88,186,69,188,74,270,98,0.69,0.34,8.28
True,True,0.0,0.0,244954,0,0,0,0,-84.5,-24,"[{'offset': 0, 'projected_percent': '-86.6', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-90.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-94.8', 'likelihood': -3}]",,False,0,2,0.0,0.0,0,Pau,0.6,34,False,Hamstring injury - Expected back 10 Oct,2026-09-12T18:00:08.712707Z,45,244954.jpg,1.0,False,Torres,0.3,False,,i,2,7,3,11209,16,26380,2022,0.1,0.7,Pau,,200.0,2023-07-12,1997-01-16,False,p244954,187,0,0,0,5,0,0,0,0,0,0,0,-4,11.2,1.9,2.0,1.5,8,9,1,9,3,0.00,0.01,0.01,4.79,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,318,121,335,121,320,120,360,125,0.0,0.0,0.0,0.0,2.31,2.41,470,110,312,113,317,121,290,106,1.44,0.0,4.33
True,True,,,515597,0,0,0,0,-98.3,-2,"[{'offset': 0, 'projected_percent': '-100.7', 'likelihood': -5}, {'offset': 1, 'projected_percent': '-105.4', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-110.0', 'likelihood': -5}]",,False,0,3,0.2,0.2,0,Lamare,0.2,35,False,,,50,515597.jpg,1.0,False,Bogarde,0.1,False,,a,2,7,1,2846,105,4591,263,0.0,0.2,Bogarde,,152.0,2021-01-07,2004-01-05,False,p515597,16,0,0,0,0,0,0,0,0,0,0,0,3,2.2,0.5,0.0,0.3,1,0,0,1,0,0.00,0.00,0.00,0.22,,,,,,,[],,385,178,373,186,592,250,395,184,0.0,0.0,0.0,0.0,1.24,0.0,314,188,404,189,353,158,475,187,0.0,0.0,5.62
True,True,0.0,0.0,441302,0,0,0,0,-96.4,-41,"[{'offset': 0, 'projected_percent': '-98.6', 'likelihood': -4}, {'offset': 1, 'projected_percent': '-102.6', 'likelihood': -5}, {'offset': 2, 'projected_percent': '-106.6', 'likelihood': -5}]",,False,0,2,0.0,0.0,0,Ian,1.8,36,False,Ankle injury - Unknown return date,2026-09-12T18:00:08.729468Z,45,441302.jpg,2.2,False,Maatsen,0.5,False,,i,2,7,9,31872,30,59746,4008,0.4,2.0,Maatsen,,152.0,2024-06-28,2002-03-10,False,p441302,335,0,0,1,7,0,0,0,1,0,0,1,22,34.8,24.5,43.0,10.2,17,10,7,24,4,0.28,0.45,0.73,6.54,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,237,96,200,65,110,25,207,74,0.08,0.0,0.12,0.2,1.76,1.88,476,115,202,75,207,83,247,93,1.07,0.27,6.45
True,True,,,184667,0,0,0,0,0.9,-2,"[{'offset': 0, 'projected_percent': '0.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.9', 'likelihood': 1}]",,False,0,2,1.6,1.6,1,Victor,1.6,37,False,,,45,184667.jpg,1.6,False,Lindelöf,0.3,False,,a,2,7,8,14190,590,13727,704,0.4,1.8,Lindelöf,,206.0,2025-09-01,1994-07-17,False,p184667,450,0,0,1,9,1,0,0,0,0,0,0,28,74.4,37.3,37.0,14.9,21,7,1,22,5,0.44,0.17,0.61,9.22,,,,,,,[],,123,56,163,44,132,37,142,49,0.09,0.0,0.03,0.12,1.84,1.8,449,95,219,79,263,93,286,104,1.0,0.2,4.4
True,True,,,606798,0,0,0,0,-28.3,-24,"[{'offset': 0, 'projected_percent': '-29.5', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-31.7', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-33.9', 'likelihood': -2}]",,False,0,2,0.0,0.0,0,Andrés,0.0,38,False,,,40,606798.jpg,0.0,False,García,1.5,False,,a,2,7,0,44542,1096,65532,3632,0.0,0.0,A.García,,,,,False,p606798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,459,175,450,174,395,160,464,175,0.0,0.0,0.0,0.0,0.0,0.0,655,205,473,175,473,175,149,60,0.0,0.0,0.0
True,False,0.0,0.0,578545,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Kosta,0.0,39,False,Has joined Rangers on loan for the rest of the season,2026-08-19T13:56:46.385411Z,40,578545.jpg,0.0,False,Nedeljkovic,0.1,False,,u,2,7,0,0,0,14993,308,0.0,0.0,Nedeljkovic,,190.0,2024-01-22,2005-12-16,False,p578545,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,457,174,448,173,393,159,462,174,0.0,0.0,0.0,0.0,0.0,0.0,652,203,471,174,471,174,378,145,0.0,0.0,0.0
True,True,,,195546,0,0,-1,1,-53.0,68,"[{'offset': 0, 'projected_percent': '-47.5', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-37.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-26.8', 'likelihood': -2}]",,False,1,3,4.2,4.2,12,Emiliano,4.2,41,False,,,59,195546.jpg,4.2,False,Buendía Stati,0.9,False,,a,2,7,21,54949,6965,93436,2291,0.7,3.6,Buendía,,10.0,2021-06-10,1996-12-25,False,p195546,401,1,0,1,8,0,0,0,0,0,0,3,73,66.0,80.5,59.0,19.6,5,20,9,34,5,0.92,0.24,1.16,7.86,3.0,,1.0,,1.0,,[],,143,48,63,52,74,45,91,48,0.21,0.0,0.05,0.26,1.76,1.8,81,54,74,30,84,36,187,59,1.12,0.22,7.63
True,False,0.0,0.0,215711,0,0,-1,1,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Leon,0.0,44,False,Has joined Olympiakos permanently,2026-09-04T12:35:14.472260Z,54,215711.jpg,0.0,False,Bailey,0.1,False,,u,2,7,0,2096,0,13022,291,0.0,0.0,Bailey,,107.0,2021-08-04,1997-08-09,False,p215711,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,630,274,633,276,620,269,635,275,0.0,0.0,0.0,0.0,0.0,0.0,182,115,636,276,636,276,489,193,0.0,0.0,0.0
True,True,,,122806,0,0,-1,1,-18.7,-15,"[{'offset': 0, 'projected_percent': '-19.2', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-20.2', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-21.2', 'likelihood': -2}]",,False,0,3,3.4,3.4,6,John,3.4,45,False,,,54,122806.jpg,3.4,False,McGinn,2.2,False,,a,2,7,17,67807,3976,151974,5012,0.6,3.1,McGinn,,243.0,2018-08-08,1994-10-18,False,p122806,434,0,2,2,7,0,0,0,2,0,0,1,65,52.4,84.9,15.0,14.8,8,17,5,30,5,0.77,0.24,1.01,8.29,2.0,,,,,,[],,184,74,56,46,221,119,146,74,0.16,0.0,0.05,0.21,1.72,1.45,170,107,98,41,121,48,122,37,1.04,0.41,6.22
True,True,,,88894,0,0,0,0,0.7,-7,"[{'offset': 0, 'projected_percent': '0.6', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.5', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.4', 'likelihood': 1}]",,False,0,3,2.0,2.0,1,Ross,2.0,46,False,,,50,88894.jpg,2.0,False,Barkley,0.3,False,,a,2,7,10,15888,331,15567,1090,0.4,2.0,Barkley,,241.0,2024-07-01,1993-12-05,False,p88894,308,0,0,1,8,0,0,0,0,0,0,0,66,42.4,82.3,31.0,15.6,5,16,7,28,4,0.38,0.14,0.52,7.36,4.0,,,,,,[],,211,89,58,47,150,78,128,68,0.11,0.0,0.04,0.15,2.15,2.34,241,151,191,88,232,102,308,107,1.17,0.29,8.18
True,True,100.0,100.0,226944,0,0,0,0,-74.1,-1,"[{'offset': 0, 'projected_percent': '-74.3', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-74.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-74.7', 'likelihood': -3}]",,False,0,3,3.0,3.0,6,Boubacar,3.0,47,False,,2026-07-23T12:01:23.337269Z,50,226944.jpg,3.0,False,Kamara,0.3,False,,a,2,7,15,13944,735,20878,930,0.6,3.0,Kamara,,73.0,2022-06-11,1999-11-23,False,p226944,443,0,1,2,7,0,0,0,0,0,0,0,85,68.0,68.8,6.0,14.3,11,16,9,36,5,0.12,0.16,0.28,8.44,,,,,,,[],,138,46,78,58,289,149,156,81,0.02,0.0,0.03,0.05,1.71,1.42,270,166,113,48,141,56,289,98,1.02,0.41,7.31
True,True,0.0,0.0,449871,0,0,-1,1,-7.6,-2,"[{'offset': 0, 'projected_percent': '-11.4', 'likelihood': -1}, {'offset': 1, 'projected_percent': '-18.5', 'likelihood': -1}, {'offset': 2, 'projected_percent': '-25.7', 'likelihood': -2}]",,False,0,3,0.0,0.0,0,Amadou,0.0,48,False,Knee injury - Unknown return date,2026-07-23T12:01:23.352497Z,49,449871.jpg,0.0,False,Onana,0.0,False,,i,2,7,0,491,20,1626,56,0.0,0.0,Onana,,21.0,2024-07-22,2001-08-16,False,p449871,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,571,236,569,242,534,217,577,238,0.0,0.0,0.0,0.0,0.0,0.0,376,225,582,243,582,243,589,244,0.0,0.0,0.0
True,False,0.0,0.0,469247,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Samuel,0.0,49,False,Has joined Bolton Wanderers on loan for the rest of the season,2026-08-17T13:52:28.532616Z,50,469247.jpg,0.0,False,Iling-Junior,0.0,False,,u,2,7,0,0,0,232,7,0.0,0.0,Iling Jr,,241.0,2024-07-01,2003-10-04,False,p469247,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,597,254,602,259,577,243,603,256,0.0,0.0,0.0,0.0,0.0,0.0,289,174,606,259,606,259,658,291,0.0,0.0,0.0
True,True,,,645618,0,0,0,0,-64.6,-10,"[{'offset': 0, 'projected_percent': '-65.9', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-68.5', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-71.1', 'likelihood': -3}]",,False,0,3,0.0,0.0,0,Bradley,0.0,50,False,,,45,645618.jpg,0.0,False,Burrowes,0.6,False,,a,2,7,0,21186,361,33830,2106,0.0,0.0,Burrowes,,241.0,2025-01-09,2008-03-04,False,p645618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,542,218,538,224,499,197,547,219,0.0,0.0,0.0,0.0,0.0,0.0,542,284,555,226,555,226,240,76,0.0,0.0,0.0
True,True,,,577285,0,0,0,0,13.4,-35,"[{'offset': 0, 'projected_percent': '13.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '12.6', 'likelihood': 1}, {'offset': 2, 'projected_percent': '12.1', 'likelihood': 1}]",,False,0,3,1.8,1.8,1,George,1.8,51,False,,,45,577285.jpg,1.8,False,Hemmings,1.2,False,,a,2,7,9,114648,1965,66242,6309,0.4,2.0,George Hemmings,,241.0,2025-08-05,2007-03-04,False,p577285,297,0,0,1,7,0,0,0,0,0,0,0,34,25.2,42.1,25.0,9.1,3,10,6,19,4,0.07,0.16,0.23,6.26,,,,,,,[],,265,111,148,94,166,89,222,102,0.02,0.0,0.05,0.07,1.9,2.12,518,271,204,93,251,109,163,50,1.21,0.3,5.76
True,True,75.0,,653481,0,0,0,0,0.1,-4,"[{'offset': 0, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '-2.9', 'likelihood': -1}]",,False,0,3,1.2,1.6,0,Alysson Edward Franco,1.6,52,False,Unspecified injury - 75% chance of playing,2026-09-19T11:30:09.355376Z,50,653481.jpg,2.0,False,da Rocha dos Santos,0.1,False,,d,2,7,8,3337,51,3353,490,0.3,1.6,Alysson,Alysson,30.0,2026-01-01,2006-05-05,False,p653481,87,1,0,0,2,0,0,0,1,0,0,0,34,39.8,4.9,25.0,7.0,2,4,2,8,0,0.06,0.00,0.06,2.40,,,,,,,[],,218,94,305,156,168,91,249,111,0.06,0.0,0.0,0.06,2.48,2.07,338,203,225,103,234,103,496,195,0.0,0.0,8.28
True,True,100.0,100.0,614071,0,0,-1,1,5.1,103,"[{'offset': 0, 'projected_percent': '5.8', 'likelihood': 1}, {'offset': 1, 'projected_percent': '7.2', 'likelihood': 1}, {'offset': 2, 'projected_percent': '8.6', 'likelihood': 1}]",,False,1,3,2.8,2.8,13,Johan,2.8,53,False,,2026-08-15T15:30:06.388335Z,59,614071.jpg,7.0,False,Manzambi,0.3,False,,a,2,7,14,22431,19445,17978,1359,0.5,2.4,Manzambi,,207.0,2026-07-17,2005-10-14,False,p614071,98,1,1,1,1,0,0,0,0,0,0,2,48,65.8,29.8,60.0,15.6,2,5,2,9,1,0.44,0.24,0.68,1.54,,,,,,,[],,145,50,186,107,72,44,130,70,0.4,0.0,0.22,0.62,1.41,0.92,94,60,140,64,12,4,284,96,0.92,0.92,8.27
True,True,100.0,100.0,448089,0,0,0,0,0.0,0,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.4,0.4,4,Joao,0.4,54,False,,2026-09-16T19:30:08.742410Z,55,448089.jpg,1.0,False,Gomes,0.0,False,,a,2,7,2,1077,238,4007,98,0.1,0.4,Gomes,João Gomes,30.0,2026-07-20,2001-02-12,False,p448089,129,0,0,0,6,0,0,0,0,1,0,0,11,23.6,24.8,0.0,4.8,6,5,9,20,2,0.00,0.03,0.03,4.14,,,,,,,[],,273,115,199,113,636,277,296,134,0.0,0.0,0.02,0.02,2.89,4.19,145,88,369,176,385,181,506,200,1.4,0.0,13.95
True,False,0.0,0.0,178301,0,0,-2,2,0.0,-75,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,4,0.0,0.0,0,Ollie,0.0,55,False,Has joined Al Hilal permanently,2026-09-01T13:15:16.698799Z,78,178301.jpg,0.0,False,Watkins,2.6,False,,u,2,7,0,14882,0,754248,6867,0.0,0.0,Watkins,,241.0,2020-09-09,1995-12-30,False,p178301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,667,79,667,79,667,79,667,79,0.0,0.0,0.0,0.0,0.0,0.0,12,3,666,79,666,79,113,19,0.0,0.0,0.0
True,True,100.0,100.0,173879,0,0,0,0,3.2,-6,"[{'offset': 0, 'projected_percent': '3.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '3.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '3.0', 'likelihood': 1}]",,False,0,4,0.8,0.8,1,Tammy,0.8,56,False,,2026-08-15T16:00:07.558543Z,55,173879.jpg,1.0,False,Abraham,0.2,False,,a,2,7,4,15029,981,12184,1008,0.1,0.7,Abraham,,241.0,2026-01-27,1997-10-02,False,p173879,71,0,0,0,3,0,0,0,0,0,0,0,13,3.2,6.2,2.0,1.1,0,1,1,2,0,0.00,0.00,0.00,2.69,,,,,,,[],,377,39,294,38,333,43,375,42,0.0,0.0,0.0,0.0,3.41,3.8,130,35,295,30,384,44,342,54,0.0,0.0,2.54
True,True,,,493105,0,0,-2,2,-46.8,-10,"[{'offset': 0, 'projected_percent': '-49.2', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-53.7', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-58.3', 'likelihood': -3}]",,False,0,3,0.6,0.6,0,Alejandro,0.6,160,False,,,58,493105.jpg,1.0,False,Garnacho Ferreyra,0.3,False,,a,2,7,3,7227,279,40142,1689,0.1,0.5,Garnacho,,10.0,2026-07-23,2004-07-01,False,p493105,31,0,0,0,0,0,0,0,0,0,0,0,9,1.2,3.6,0.0,0.5,0,2,0,2,0,0.00,0.00,0.00,0.49,,,,,,,"[{'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 27 as part of their loan conditions.', 'gameweek': 27, 'url': None}, {'property': 'loan_ineligible', 'notes': 'This player will not be available to face their parent club in Gameweek 16 as part of their loan conditions.', 'gameweek': 16, 'url': None}]",,396,185,320,162,646,286,388,182,0.0,0.0,0.0,0.0,1.42,0.0,108,69,334,156,391,186,282,94,0.0,0.0,5.81
True,True,,,517052,0,0,0,0,42.4,183,"[{'offset': 0, 'projected_percent': '43.8', 'likelihood': 3}, {'offset': 1, 'projected_percent': '46.3', 'likelihood': 3}, {'offset': 2, 'projected_percent': '48.8', 'likelihood': 3}]",,False,0,4,2.0,2.0,6,Nicolas,2.0,166,False,,,65,517052.jpg,2.5,False,Jackson,1.4,False,,a,2,7,10,166352,21090,81224,4284,0.3,1.5,N.Jackson,,189.0,2026-08-28,2001-06-20,False,p517052,286,1,0,1,2,0,0,0,2,0,0,1,52,42.8,36.8,76.0,15.4,1,8,0,9,4,0.68,0.60,1.28,2.75,,,,,2.0,,[],,210,17,165,18,53,17,136,18,0.21,0.0,0.19,0.4,0.87,0.63,42,11,198,18,191,19,157,23,1.26,0.31,2.83
True,True,0.0,0.0,690838,0,0,-1,1,-18.6,-19,"[{'offset': 0, 'projected_percent': '-21.2', 'likelihood': -2}, {'offset': 1, 'projected_percent': '-26.1', 'likelihood': -2}, {'offset': 2, 'projected_percent': '-31.1', 'likelihood': -2}]",,False,0,4,0.0,0.0,0,Brian,0.0,582,False,Unspecified injury - Unknown return date,2026-08-15T16:00:07.974271Z,54,690838.jpg,0.0,False,Madjo,0.2,False,,i,2,7,0,2785,100,29974,1203,0.0,0.0,Madjo,,241.0,2026-01-12,2009-01-12,False,p690838,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],https://www.avfc.co.uk/news/2026/september/18/prematch-team-news-for-spurs-showdown/,636,71,639,75,626,72,641,75,0.0,0.0,0.0,0.0,0.0,0.0,217,48,641,75,641,75,329,52,0.0,0.0,0.0
True,True,,,487992,0,0,0,0,-74.7,-2,"[{'offset': 0, 'projected_percent': '-76.1', 'likelihood': -3}, {'offset': 1, 'projected_percent': '-78.9', 'likelihood': -3}, {'offset': 2, 'projected_percent': '-81.6', 'likelihood': -3}]",,False,0,2,1.0,1.0,3,Matteo,1.0,596,False,,,45,487992.jpg,1.7,False,Ruggeri,0.1,False,,a,2,7,5,2960,317,5467,203,0.2,1.1,Ruggeri,,106.0,2026-08-19,2002-07-11,False,p487992,113,0,0,0,2,0,0,0,0,0,0,0,17,26.0,14.1,1.0,4.1,14,11,2,16,1,0.03,0.02,0.05,2.05,,,,,,,[],,262,107,249,89,336,126,303,113,0.02,0.0,0.02,0.04,1.63,1.59,488,120,270,98,260,92,432,158,0.8,0.0,12.74
True,True,,,433969,0,0,0,0,26.6,28,"[{'offset': 0, 'projected_percent': '26.8', 'likelihood': 2}, {'offset': 1, 'projected_percent': '27.2', 'likelihood': 2}, {'offset': 2, 'projected_percent': '27.5', 'likelihood': 2}]",,False,1,1,3.2,3.2,2,Zion,3.2,597,False,,,50,433969.jpg,4.0,False,Suzuki,1.9,False,,a,2,7,16,146124,8560,59530,3671,0.6,3.2,Suzuki,,108.0,2026-08-19,2002-08-21,False,p433969,360,0,0,1,5,0,0,0,0,0,15,3,80,115.6,0.0,0.0,11.6,8,43,0,0,4,0.00,0.01,0.01,5.45,,,,,,,[],,50,9,599,68,573,67,188,10,0.0,3.75,0.0,0.0,1.36,1.25,279,12,100,12,91,9,132,19,1.0,0.25,0.0
True,True,,,569577,0,0,0,0,0.2,-7,"[{'offset': 0, 'projected_percent': '0.2', 'likelihood': 1}, {'offset': 1, 'projected_percent': '0.1', 'likelihood': 1}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,2,0.0,0.0,0,Triston,0.0,606,False,,,40,569577.jpg,0.0,False,Rowe,0.2,False,,a,2,7,0,12875,179,5791,536,0.0,0.0,Rowe,,241.0,2026-07-01,2006-10-02,False,p569577,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,452,169,443,168,388,154,457,169,0.0,0.0,0.0,0.0,0.0,0.0,646,197,466,169,466,169,361,137,0.0,0.0,0.0
True,False,0.0,0.0,571380,0,0,0,0,0.0,-4,"[{'offset': 0, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 1, 'projected_percent': '0.0', 'likelihood': 0}, {'offset': 2, 'projected_percent': '0.0', 'likelihood': 0}]",,False,0,3,0.0,0.0,0,Luka,0.0,607,False,Has joined Oxford United on loan until January,2026-09-04T12:35:39.820426Z,45,571380.jpg,0.0,False,Lynch,0.1,False,,u,2,7,0,7103,0,7865,421,0.0,0.0,Lynch,,241.0,2026-07-01,2007-01-11,False,p571380,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.00,0.00,0.00,0.00,,,,,,,[],,523,207,519,213,477,185,528,208,0.0,0.0,0.0,0.0,0.0,0.0,513,269,536,215,536,215,469,182,0.0,0.0,0.0
True,True,,,214590,0,0,0,0,1.9,1,"[{'offset': 0, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 1, 'projected_percent': '1.9', 'likelihood': 1}, {'offset': 2, 'projected_percent': '2.0', 'likelihood': 1}]",,False,0,2,1.5,1.5,1,Aaron,1.5,611,False,,,45,214590.jpg,1.5,False,Wan-Bissaka,0.2,False,,a,2,7,6,17736,883,7145,812,0.3,1.3,Wan-Bissaka,,50.0,2026-08-21,1997-11-26,False,p214590,152,0,0,0,2,0,0,0,0,0,0,0,24,42.8,16.4,0.0,5.9,12,1,9,21,2,0.00,0.07,0.07,3.27,,,,,,,[],,209,85,232,80,434,175,273,103,0.0,0.0,0.04,0.04,1.94,1.18,454,98,234,83,271,97,319,119,1.18,0.0,12.43
