first_name,second_name,web_name,status,news,news_added,chance_of_playing_next_round,chance_of_playing_this_round,now_cost,cost_change_start,cost_change_event,transfers_in_event,transfers_out_event,selected_by_percent,team,element_type,assists,birth_date,bonus,bps,can_select,can_transact,clean_sheets,clean_sheets_per_90,clearances_blocks_interceptions,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event_fall,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,defensive_contribution,defensive_contribution_per_90,direct_freekicks_order,direct_freekicks_text,dreamteam_count,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,has_temporary_code,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,now_cost_rank,now_cost_rank_type,opta_code,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,recoveries,red_cards,region,removed,saves,saves_per_90,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,tackles,team_code,team_join_date,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_out,value_form,value_season,yellow_cards
Lamare,Bogarde,Bogarde,a,,,,,40,0,0,1669,2999,0.3,2,2,0,2004-01-05,0,0,True,True,0,0.0,0,515597,,,0,0,0.0,346,136,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,360,126,0,0.0,0,False,0.0,367,138,44,False,0.0,349,136,0,658,197,p515597,0,0,,0,,515597.jpg,0.0,360,126,0,0,152.0,False,0,0.0,301,109,False,,0,0.0,0,7,2021-01-07,0.0,286,104,0,1669,2999,0.0,0.0,0
Lino,da Cruz Sousa,Sousa,a,,,,,40,0,0,1949,3043,0.4,2,2,0,,0,0,True,True,0,0.0,0,514315,,,0,0,0.0,344,134,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,358,124,0,0.0,0,False,0.0,365,136,45,False,0.0,347,134,0,656,195,p514315,0,0,,0,,514315.jpg,0.0,358,124,0,0,,False,0,0.0,286,107,False,,0,0.0,0,7,,0.0,284,102,0,1949,3043,0.0,0.0,0
Yasin,Özcan,Yasin,a,,,,,40,0,0,1095,2190,0.2,2,2,0,2006-04-20,0,0,True,True,0,0.0,0,587178,,,0,0,0.0,370,155,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,384,145,0,0.0,0,False,0.0,391,157,46,False,0.0,373,155,0,685,219,p587178,0,0,,0,,587178.jpg,0.0,384,145,0,0,219.0,False,0,0.0,346,124,False,,0,0.0,0,7,2025-06-01,0.0,311,124,0,1095,2190,0.0,0.0,0
Morgan,Rogers,Rogers,a,,2025-08-10T22:00:04.458365Z,100.0,100.0,70,0,0,89079,108825,9.7,2,3,0,2002-07-26,0,7,True,True,1,1.0,1,244850,,,0,0,20.1,48,35,7,7.0,,,0,2.3,1.8,3,0.05,0.05,0.05,0.05,0.00,1.43,1.43,0.0,3.0,120,58,0,0.0,0,False,3.1,114,62,47,False,7.2,182,70,90,36,23,p244850,0,0,,0,,244850.jpg,3.0,120,58,5,0,241.0,False,0,0.0,41,12,False,,1,1.0,1,7,2024-02-01,4.0,144,80,3,89079,108825,0.4,0.4,0
Youri,Tielemans,Tielemans,a,,,,,60,0,0,16396,32210,2.2,2,3,0,1997-05-07,0,5,True,True,1,1.0,3,166989,3.0,,0,0,1.1,202,116,7,7.0,,,0,2.1,1.6,3,0.01,0.01,0.01,0.01,0.00,1.43,1.43,0.0,3.0,111,49,0,0.0,0,False,0.5,264,128,48,False,4.0,217,95,90,85,58,p166989,0,0,4.0,0,,166989.jpg,3.0,111,49,2,0,21.0,False,0,0.0,122,37,False,,1,1.0,2,7,2023-06-14,0.0,667,290,3,16396,32210,0.5,0.5,0
Leon,Bailey,Bailey,u,Has joined AS Roma on loan for the rest of the season.,2025-08-20T13:31:56.843157Z,0.0,,55,0,0,2168,17934,0.4,2,3,0,1997-08-09,0,0,False,True,0,0.0,0,215711,8.0,,0,0,0.0,643,276,0,0.0,4.0,,0,0.0,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,643,276,0,0.0,0,False,0.0,646,276,49,False,0.0,636,272,0,149,95,p215711,0,0,,0,,215711.jpg,0.0,643,276,0,0,107.0,False,0,0.0,280,87,False,,0,0.0,0,7,2021-08-04,0.0,630,268,0,2168,17934,0.0,0.0,0
Emiliano,Buendía Stati,Buendía,a,,,,,54,-1,-1,428,4727,0.1,2,3,0,1996-12-25,0,0,True,True,0,0.0,0,195546,,,1,1,0.0,623,266,0,0.0,,,0,2.0,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,627,267,0,0.0,0,False,0.0,629,266,50,False,0.0,619,262,0,212,134,p195546,0,0,,0,,195546.jpg,0.0,627,267,0,0,10.0,False,0,0.0,448,148,False,,0,0.0,0,7,2021-06-10,0.0,604,254,0,428,4727,0.0,0.0,0
Samuel,Iling-Junior,Iling Jr,a,,,,,55,0,0,163,522,0.0,2,3,0,2003-10-04,0,0,True,True,0,0.0,0,469247,,,0,0,0.0,655,284,0,0.0,,,0,2.0,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,654,284,0,0.0,0,False,0.0,657,284,51,False,0.0,647,280,0,179,112,p469247,0,0,,0,,469247.jpg,0.0,654,284,0,0,241.0,False,0,0.0,622,263,False,,0,0.0,0,7,2024-07-01,0.0,646,277,0,163,522,0.0,0.0,0
Donyell,Malen,Malen,a,,,,,54,-1,-1,4999,43318,1.5,2,3,0,1999-01-19,0,4,True,True,0,0.0,0,204646,,,1,1,0.0,624,267,0,0.0,,,0,2.0,1.5,1,0.00,0.0,0.03,0.45,0.03,0.10,1.5,0.45,1.0,236,117,0,0.0,0,False,2.0,174,84,53,False,3.0,231,105,6,213,135,p204646,0,0,,0,,204646.jpg,1.0,236,117,0,0,152.0,False,0,0.0,151,48,False,,0,0.0,0,7,2025-01-14,17.0,57,34,1,4999,43318,0.2,0.2,0
John,McGinn,McGinn,a,,,,,55,0,0,7922,9560,0.7,2,3,0,1994-10-18,0,10,True,True,1,1.08,0,122806,6.0,,0,0,19.3,51,37,7,7.59,6.0,,0,2.0,1.5,3,0.09,0.1,0.09,0.1,0.00,1.33,1.44,0.0,3.0,104,43,0,0.0,0,False,3.0,119,64,54,False,5.0,201,83,83,125,81,p122806,0,0,,0,,122806.jpg,3.0,104,43,7,0,243.0,False,0,0.0,214,68,False,,1,1.08,0,7,2018-08-08,6.0,111,62,3,7922,9560,0.5,0.5,0
Ross,Barkley,Barkley,d,Knock - 25% chance of playing,2025-08-10T22:00:04.469618Z,25.0,25.0,50,0,0,86,2696,0.1,2,3,0,1993-12-05,0,0,True,True,0,0.0,0,88894,,,0,0,0.0,545,219,0,0.0,,,0,0.4,0.3,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,553,221,0,0.0,0,False,0.0,556,219,55,False,0.0,540,211,0,228,144,p88894,0,0,,0,,88894.jpg,0.0,553,221,0,0,241.0,False,0,0.0,526,190,False,,0,0.0,0,7,2024-07-01,0.0,509,195,0,86,2696,0.0,0.0,0
Enzo,Barrenechea,Barrenechea,u,Season-long loan to Benfica,2025-07-22T13:50:13.193555Z,0.0,0.0,50,0,0,0,10,0.0,2,3,0,,0,0,False,True,0,0.0,0,491287,,,0,0,0.0,596,247,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,600,248,0,0.0,0,False,0.0,602,247,56,False,0.0,591,242,0,327,203,p491287,0,0,,0,,491287.jpg,0.0,600,248,0,0,,False,0,0.0,698,311,False,,0,0.0,0,7,,0.0,575,233,0,0,10,0.0,0.0,0
Lewis,Dobbin,Dobbin,a,,,,,50,0,0,526,1009,0.1,2,3,0,2003-01-03,0,0,True,True,0,0.0,0,461421,,,0,0,0.0,589,243,0,0.0,,,0,1.5,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,592,244,0,0.0,0,False,0.0,595,243,57,False,0.0,581,237,0,309,191,p461421,0,0,,0,,461421.jpg,0.0,592,244,0,0,241.0,False,0,0.0,549,210,False,,0,0.0,0,7,2024-06-23,0.0,563,225,0,526,1009,0.0,0.0,0
Boubacar,Kamara,Kamara,a,,,,,50,0,0,2804,3263,0.2,2,3,0,1999-11-23,0,13,True,True,1,1.0,3,226944,,,0,0,2.2,161,99,11,11.0,,,0,1.5,1.0,2,0.03,0.03,0.08,0.08,0.05,1.43,1.43,0.05,2.0,149,74,0,0.0,0,False,3.3,104,57,58,False,13.8,117,40,90,282,175,p226944,0,0,,0,,226944.jpg,2.0,149,74,6,0,73.0,False,0,0.0,350,118,False,,1,1.0,2,7,2022-06-11,17.0,56,33,2,2804,3263,0.4,0.4,1
Amadou,Onana,Onana,a,,,,,50,0,0,36806,22049,1.9,2,3,0,2001-08-16,0,19,True,True,1,1.0,5,449871,,,0,0,3.0,145,89,14,14.0,,,0,1.5,1.0,5,0.01,0.01,0.01,0.01,0.00,1.43,1.43,0.0,5.0,69,19,0,0.0,0,False,2.2,161,78,59,False,19.4,79,29,90,305,189,p449871,0,0,,0,,449871.jpg,5.0,69,19,7,0,21.0,False,0,0.0,135,42,False,,1,1.0,2,7,2024-07-22,0.0,559,223,5,36806,22049,1.0,1.0,0
Ben,Broggio,Broggio,a,,,,,45,0,0,3043,4023,0.3,2,3,0,,0,0,True,True,0,0.0,0,577731,,,0,0,0.0,517,201,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,527,203,0,0.0,0,False,0.0,528,199,60,False,0.0,511,190,0,543,294,p577731,0,0,,0,,577731.jpg,0.0,527,203,0,0,,False,0,0.0,299,98,False,,0,0.0,0,7,,0.0,475,173,0,3043,4023,0.0,0.0,0
Leander,Dendoncker,Dendoncker,u,Has joined Real Oviedo permanently.,2025-08-20T13:31:56.822248Z,0.0,,45,0,0,2169,6536,0.3,2,3,0,1995-04-15,0,0,False,True,0,0.0,0,151589,,,0,0,0.0,401,142,0,0.0,,,0,0.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,414,145,0,0.0,0,False,0.0,420,141,61,False,0.0,402,132,0,390,230,p151589,0,0,,0,,151589.jpg,0.0,414,145,0,0,21.0,False,0,0.0,292,93,False,,0,0.0,0,7,2022-09-01,0.0,347,113,0,2169,6536,0.0,0.0,0
Jamaldeen,Jimoh-Aloba,Jimoh-Aloba,a,,,,,45,0,0,434,688,0.1,2,3,0,2006-10-02,0,0,True,True,0,0.0,0,559962,,,0,0,0.0,503,194,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,514,196,0,0.0,0,False,0.0,514,192,62,False,0.0,497,183,0,528,286,p559962,0,0,,0,,559962.jpg,0.0,514,196,0,0,241.0,False,0,0.0,565,222,False,,0,0.0,0,7,2024-09-23,0.0,461,166,0,434,688,0.0,0.0,0
Kadan,Young,Young,a,,,,,45,0,0,6075,9205,0.7,2,3,0,,0,0,True,True,0,0.0,0,537403,,,0,0,0.0,491,185,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,502,187,0,0.0,0,False,0.0,502,183,63,False,0.0,485,174,0,514,276,p537403,0,0,,0,,537403.jpg,0.0,502,187,0,0,,False,0,0.0,215,69,False,,0,0.0,0,7,,0.0,448,157,0,6075,9205,0.0,0.0,0
Ollie,Watkins,Watkins,a,,,,,90,0,0,122486,252384,25.3,2,4,0,1995-12-30,0,12,True,True,1,1.0,2,178301,,,0,0,12.2,86,5,5,5.0,,,0,2.8,2.3,2,0.01,0.01,0.13,0.13,0.12,1.43,1.43,0.12,2.0,188,18,0,0.0,0,False,5.0,58,12,64,False,10.6,154,13,90,7,3,p178301,0,0,3.0,0,,178301.jpg,2.0,188,18,3,0,241.0,False,0,0.0,11,3,False,,1,1.0,0,7,2020-09-09,27.0,25,10,2,122486,252384,0.2,0.2,0
Zépiqueno,Redmond,Redmond,a,,,,,45,0,0,9970,11259,0.9,2,4,0,,0,0,True,True,0,0.0,0,576756,,,0,0,0.0,515,43,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,525,46,0,0.0,0,False,0.0,526,45,65,False,0.0,509,38,0,540,69,p576756,0,0,,0,,576756.jpg,0.0,525,46,0,0,,False,0,0.0,194,33,False,,0,0.0,0,7,,0.0,473,45,0,9970,11259,0.0,0.0,0
Evann,Guessand,Guessand,a,,,,,65,0,0,359,1814,0.1,2,3,0,2001-07-01,0,0,True,True,0,0.0,0,485337,,,0,0,0.0,686,302,0,0.0,,,0,2.2,1.7,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,684,301,0,0.0,0,False,0.0,686,302,677,False,0.0,682,301,0,69,48,p485337,0,0,,0,,485337.jpg,0.0,684,301,0,0,54.0,False,0,0.0,551,212,False,,0,0.0,0,7,2025-08-08,0.0,686,302,0,359,1814,0.0,0.0,0
James,Wright,Wright,a,,,,,40,0,0,11294,1410,0.5,2,1,0,2004-12-02,0,0,True,True,0,0.0,0,481283,,,0,0,0.0,330,34,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,344,51,0,0.0,0,False,0.0,351,52,688,False,0.0,333,52,0,641,68,p481283,0,0,,0,,481283.jpg,0.0,344,51,0,0,241.0,False,0,0.0,253,36,False,,0,0.0,0,7,2023-03-31,0.0,270,33,0,11294,1410,0.0,0.0,0
Max,Weiß,Weiss,a,,,,,45,0,0,613,1884,0.2,3,1,0,2004-06-15,0,0,True,True,0,0.0,0,518030,,,0,0,0.0,478,66,0,0.0,,,0,2.3,1.8,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,489,76,0,0.0,0,False,0.0,489,76,183,False,0.0,472,76,0,500,35,p518030,0,0,,0,,518030.jpg,0.0,489,76,0,0,80.0,False,0,0.0,399,59,False,,0,0.0,0,90,2025-06-25,0.0,435,65,0,613,1884,0.0,0.0,0
Etienne,Green,Green,a,,,,,40,0,0,2253,2320,0.4,3,1,0,2000-07-19,0,0,True,True,0,0.0,0,489571,,,0,0,0.0,333,37,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,347,54,0,0.0,0,False,0.0,354,55,184,False,0.0,336,55,0,644,71,p489571,0,0,,0,,489571.jpg,0.0,347,54,0,0,241.0,False,0,0.0,259,37,False,,0,0.0,0,90,2024-08-07,0.0,273,36,0,2253,2320,0.0,0.0,0
Václav,Hladký,Hladký,a,,,,,40,0,0,719,1296,0.2,3,1,0,1990-11-14,0,0,True,True,0,0.0,0,51943,,,0,0,0.0,268,3,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,283,21,0,0.0,0,False,0.0,291,22,185,False,0.0,273,22,0,571,37,p51943,0,0,,0,,51943.jpg,0.0,283,21,0,0,57.0,False,0,0.0,362,54,False,,0,0.0,0,90,2024-07-19,0.0,203,2,0,719,1296,0.0,0.0,0
Connor,Roberts,Roberts,a,,,,,45,0,0,420,1299,0.1,3,2,0,1995-09-23,0,0,True,True,0,0.0,0,192290,,,0,0,0.0,407,179,0,0.0,,,0,1.9,1.4,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,420,169,0,0.0,0,False,0.0,426,181,186,False,0.0,408,179,0,399,88,p192290,0,0,,0,,192290.jpg,0.0,420,169,0,0,244.0,False,0,0.0,497,189,False,,0,0.0,0,90,2021-08-31,0.0,354,154,0,420,1299,0.0,0.0,0
Kyle,Walker,Walker,a,,,,,45,0,0,14730,18401,1.9,3,2,0,1990-05-28,0,-3,True,True,0,0.0,5,58621,,,0,0,0.9,209,72,5,5.0,,,0,1.9,1.4,1,0.02,0.02,0.03,0.03,0.01,2.32,2.32,0.01,1.0,197,64,3,3.0,0,False,1.0,235,83,187,False,8.2,174,78,90,367,66,p58621,0,0,,0,,58621.jpg,1.0,197,64,4,0,241.0,False,0,0.0,130,49,False,,1,1.0,0,90,2025-07-05,1.0,193,55,1,14730,18401,0.2,0.2,0
Hannes,Delcroix,Delcroix,a,,,,,40,0,0,1071,2959,0.3,3,2,0,1999-02-28,0,0,True,True,0,0.0,0,247245,,,0,0,0.0,306,114,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,320,104,0,0.0,0,False,0.0,328,117,188,False,0.0,310,115,0,612,169,p247245,0,0,,0,,247245.jpg,0.0,320,104,0,0,21.0,False,0,0.0,308,112,False,,0,0.0,0,90,2023-08-22,0.0,243,79,0,1071,2959,0.0,0.0,0
Owen,Dodgson,Dodgson,u,Has joined Stockport County on loan for the rest of the season.,2025-08-11T01:08:30.737822Z,0.0,0.0,40,0,0,0,809,0.0,3,2,0,2003-03-19,0,0,False,True,0,0.0,0,461567,,,0,0,0.0,319,123,0,0.0,,,0,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,333,113,0,0.0,0,False,0.0,341,126,189,False,0.0,323,124,0,627,180,p461567,0,0,,0,,461567.jpg,0.0,333,113,0,0,241.0,False,0,0.0,621,213,False,,0,0.0,0,90,2021-08-20,0.0,258,90,0,0,809,0.0,0.0,0
Hjalmar,Ekdal,Ekdal,a,,,,,40,0,0,4343,2297,0.3,3,2,0,1998-10-21,0,-5,True,True,0,0.0,5,478969,,,0,0,0.5,233,81,5,5.0,,,0,1.0,0.5,1,0.00,0.0,0.00,0.0,0.00,2.32,2.32,0.0,1.0,192,59,3,3.0,0,False,1.8,181,61,190,False,9.8,160,70,90,640,187,p478969,0,0,,0,,478969.jpg,1.0,192,59,1,0,206.0,False,0,0.0,330,119,False,,1,1.0,0,90,2023-01-21,8.0,84,14,1,4343,2297,0.2,0.2,0
Maxime,Estève,Estève,a,,,,,40,0,0,75767,76466,19.5,3,2,0,2002-05-26,0,0,True,True,0,0.0,8,477717,,,0,0,0.5,232,80,8,8.0,,,0,1.0,0.5,1,0.00,0.0,0.05,0.05,0.05,2.32,2.32,0.05,1.0,191,58,3,3.0,0,False,3.7,94,27,191,False,19.4,78,28,90,639,186,p477717,0,0,,0,,477717.jpg,1.0,191,58,2,0,73.0,False,0,0.0,23,9,False,,1,1.0,0,90,2024-06-14,17.0,55,8,1,75767,76466,0.2,0.2,0
Quilindschy,Hartman,Hartman,a,,,,,40,0,0,6113,4115,0.6,3,2,0,2001-11-14,0,-2,True,True,0,0.0,5,494960,2.0,,0,0,11.7,90,25,6,6.0,,,0,1.0,0.5,1,0.04,0.04,0.04,0.04,0.00,2.32,2.32,0.0,1.0,193,60,3,3.0,0,False,2.7,125,37,192,False,13.4,123,55,90,649,191,p494960,0,0,,0,,494960.jpg,1.0,193,60,2,0,152.0,False,0,0.0,236,86,False,,1,1.0,1,90,2025-06-26,2.0,149,40,1,6113,4115,0.2,0.2,0
Bashir,Humphreys,Humphreys,d,Thigh injury - 25% chance of playing,2025-08-10T22:00:04.557380Z,25.0,25.0,40,0,0,117,986,0.1,3,2,0,2003-03-15,0,0,True,True,0,0.0,0,461188,,,0,0,0.0,316,121,0,0.0,,,0,0.2,0.1,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,330,111,0,0.0,0,False,0.0,338,124,193,False,0.0,320,122,0,624,178,p461188,0,0,,0,,461188.jpg,0.0,330,111,0,0,241.0,False,0,0.0,570,205,False,,0,0.0,0,90,2025-07-01,0.0,255,88,0,117,986,0.0,0.0,0
Jordan,Beyer,Jordan,a,,,,,40,0,0,542,1731,0.2,3,2,0,2000-05-19,0,0,True,True,0,0.0,0,241231,,,0,0,0.0,305,113,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,319,103,0,0.0,0,False,0.0,327,116,194,False,0.0,309,114,0,610,167,p241231,0,0,,0,,241231.jpg,0.0,319,103,0,0,80.0,False,0,0.0,384,141,False,,0,0.0,0,90,2023-07-01,0.0,242,78,0,542,1731,0.0,0.0,0
Lucas,Pires Silva,Lucas Pires,a,,,,,40,0,0,276,1578,0.2,3,2,0,2001-03-24,0,0,True,True,0,0.0,0,549329,,,0,0,0.0,358,147,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,372,137,0,0.0,0,False,0.0,379,149,195,False,0.0,361,147,0,672,210,p549329,0,0,,0,,549329.jpg,0.0,372,137,0,0,30.0,False,0,0.0,424,165,False,,0,0.0,0,90,2024-07-16,0.0,299,116,0,276,1578,0.0,0.0,0
Shurandy,Sambo,Sambo,u,Has joined Sparta Rotterdam on loan for the rest of the season.,2025-08-19T13:36:42.853472Z,0.0,,40,0,0,202,2017,0.1,3,2,0,2001-08-19,0,0,False,True,0,0.0,0,450072,,,0,0,0.0,315,120,0,0.0,,,0,0.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,329,110,0,0.0,0,False,0.0,337,123,196,False,0.0,319,121,0,623,177,p450072,0,0,,0,,450072.jpg,0.0,329,110,0,0,152.0,False,0,0.0,469,180,False,,0,0.0,0,90,2024-06-28,0.0,254,87,0,202,2017,0.0,0.0,0
Oliver,Sonne,Sonne,a,,,,,40,0,0,1379,1271,0.2,3,2,0,2000-11-10,0,-4,True,True,0,0.0,0,519895,,,0,0,15.9,62,16,0,0.0,,,0,1.0,0.5,1,0.08,0.1,0.11,0.14,0.03,2.09,2.58,0.04,1.0,195,62,3,3.7,0,False,2.7,126,38,197,False,4.6,206,85,73,664,203,p519895,0,0,,0,,519895.jpg,1.0,195,62,1,0,169.0,False,0,0.0,428,166,False,,1,1.23,0,90,2025-01-01,6.0,107,22,1,1379,1271,0.2,0.2,0
Axel,Tuanzebe,Tuanzebe,a,,,,,40,0,0,3203,19957,2.3,3,2,0,1997-11-14,0,0,True,True,0,0.0,0,180804,,,0,0,0.0,292,105,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,306,95,0,0.0,0,False,0.0,314,108,198,False,0.0,296,106,0,595,157,p180804,0,0,,0,,180804.jpg,0.0,306,95,0,0,50.0,False,0,0.0,119,45,False,,0,0.0,0,90,2025-07-01,0.0,227,68,0,3203,19957,0.0,0.0,0
Joe,Worrall,Worrall,a,,,,,40,0,0,323,1368,0.1,3,2,0,1997-01-10,0,0,True,True,0,0.0,0,208912,,,0,0,0.0,294,107,0,0.0,,,0,1.0,0.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,308,97,0,0.0,0,False,0.0,316,110,199,False,0.0,298,108,0,598,160,p208912,0,0,,0,,208912.jpg,0.0,308,97,0,0,241.0,False,0,0.0,445,169,False,,0,0.0,0,90,2024-08-23,0.0,230,71,0,323,1368,0.0,0.0,0
Jaidon,Anthony,Anthony,a,,,,,55,0,0,2054,1748,0.1,3,3,0,1999-12-01,0,9,True,True,0,0.0,0,444180,3.0,,0,0,26.2,28,22,4,4.29,1.0,,0,2.0,1.5,2,0.36,0.39,0.80,0.86,0.44,2.32,2.49,0.47,2.0,166,85,3,3.21,0,False,6.5,33,21,200,False,7.0,184,72,84,173,109,p444180,0,0,,0,,444180.jpg,2.0,166,85,4,0,241.0,False,0,0.0,454,150,False,,1,1.07,0,90,2025-07-01,32.0,19,8,2,2054,1748,0.4,0.4,0
Manuel,Benson Hedilazio,Benson,a,,,,,55,0,0,111,431,0.0,3,3,0,1997-03-28,0,0,True,True,0,0.0,0,183751,,,0,0,0.0,638,274,0,0.0,,,0,2.0,1.5,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,638,274,0,0.0,0,False,0.0,641,274,201,False,0.0,631,270,0,137,88,p183751,0,0,,0,,183751.jpg,0.0,638,274,0,0,6.0,False,0,0.0,634,271,False,,0,0.0,0,90,2022-08-04,0.0,622,264,0,111,431,0.0,0.0,0
Jacob,Bruun Larsen,Bruun Larsen,a,,,,,55,0,0,226,774,0.0,3,3,0,1998-09-19,0,2,True,True,0,0.0,1,179458,,,0,0,0.7,223,126,2,6.67,,,0,2.0,1.5,1,0.01,0.03,0.01,0.03,0.00,0.91,3.03,0.0,1.0,240,120,1,3.33,0,False,1.2,228,108,202,False,3.6,222,98,27,135,86,p179458,0,0,2.0,0,,179458.jpg,1.0,240,120,1,0,58.0,False,0,0.0,596,240,False,,0,0.0,0,90,2025-07-11,8.0,89,51,1,226,774,0.2,0.2,0
Enock,Agyei,Boateng,a,,,,,50,0,0,234,881,0.1,3,3,0,2005-01-13,0,0,True,True,0,0.0,0,578614,,,0,0,0.0,611,258,0,0.0,,,0,1.5,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,615,259,0,0.0,0,False,0.0,617,258,203,False,0.0,607,254,0,353,224,p578614,0,0,,0,,578614.jpg,0.0,615,259,0,0,21.0,False,0,0.0,560,219,False,,0,0.0,0,90,2023-01-30,0.0,592,246,0,234,881,0.0,0.0,0
Darko,Churlinov,Churlinov,a,,,,,50,0,0,47,364,0.0,3,3,0,2000-07-11,0,0,True,True,0,0.0,0,250735,,,0,0,0.0,579,237,0,0.0,,,0,1.5,1.0,0,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,0.0,583,238,0,0.0,0,False,0.0,587,237,204,False,0.0,572,230,0,293,183,p250735,0,0,,0,,250735.jpg,0.0,583,238,0,0,,False,0,0.0,630,270,False,,0,0.0,0,90,2022-08-19,0.0,551,218,0,47,364,0.0,0.0,0
Josh,Cullen,Cullen,a,,,,,50,0,0,2932,929,0.1,3,3,0,1996-04-07,0,21,True,True,0,0.0,5,172567,1.0,,0,0,59.4,5,5,12,12.0,,,0,1.5,1.0,4,0.28,0.28,0.28,0.28,0.00,2.32,2.32,0.0,4.0,85,29,3,3.0,0,False,8.3,19,14,205,False,23.8,59,24,90,245,155,p172567,0,0,,0,,172567.jpg,4.0,85,29,4,0,104.0,False,0,0.0,507,178,False,,1,1.0,3,90,2022-07-12,0.0,522,203,4,2932,929,0.8,0.8,0
Marcus,Edwards,Edwards,a,,,,,50,0,0,264,1417,0.1,3,3,0,1998-12-03,0,3,True,True,0,0.0,0,174592,4.0,,0,0,0.0,555,225,0,0.0,,,0,1.5,1.0,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,1.0,224,108,0,0.0,0,False,0.0,565,225,206,False,0.0,549,217,5,247,156,p174592,0,0,,0,,174592.jpg,1.0,224,108,0,0,241.0,False,0,0.0,503,175,False,,0,0.0,0,90,2025-07-01,0.0,524,204,1,264,1417,0.2,0.2,0
Hannibal,Mejbri,Hannibal,a,,,,,50,0,0,848,1804,0.1,3,3,0,2003-01-21,0,8,True,True,0,0.0,0,465527,,,0,0,1.7,173,105,1,1.45,3.0,,0,1.5,1.0,2,0.01,0.01,0.04,0.05,0.03,1.41,2.05,0.04,2.0,154,77,2,2.9,0,False,0.6,250,118,207,False,0.0,582,238,62,310,192,p465527,0,0,,0,,465527.jpg,2.0,154,77,1,0,218.0,False,0,0.0,441,145,False,,1,1.45,0,90,2024-08-28,5.0,122,69,2,848,1804,0.4,0.4,0
